id,perm,al,ajuste,le,a,b,c,En,Vol,Ae,a_stmz,b_stmz,c_stmz,a_mag,b_mag,c_mag,d_mag,e_mag,x_mag,OuterDiam,IntDiam,HT,WinArea
55446,14,25.0,0.92,102.0,0.01,4.36e-09,2.385,30.0,15100.0,147.5,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,43.84,23.39,17.27,430.0
55448,26,47.0,0.92,102.0,0.01,1.09e-08,2.505,30.0,15100.0,147.5,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,43.84,23.39,17.27,430.0
55451,60,108.0,0.92,102.0,0.01,1.17e-07,2.436,30.0,15100.0,147.5,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,43.84,23.39,17.27,430.0
55454,125,224.0,0.92,102.0,0.01,4.06e-07,2.518,30.0,15100.0,147.5,62.22,2.103,1.561,0.0342,0.0209,0.000548,0.0337,0.000494,1.364,43.84,23.39,17.27,430.0
55455,147,264.0,0.92,102.0,0.01,9.12e-07,2.43,30.0,15100.0,147.5,56.51,2.103,1.598,0.0289,0.0265,0.000529,0.0346,0.000503,1.396,43.84,23.39,17.27,430.0
55456,160,287.0,0.92,102.0,0.01,9.53e-07,2.477,30.0,15100.0,147.5,56.51,2.103,1.598,0.0284,0.0274,0.000512,0.0324,0.000505,1.365,43.84,23.39,17.27,430.0
55457,173,310.0,0.92,102.0,0.01,8.08e-07,2.563,30.0,15100.0,147.5,56.51,2.103,1.598,0.0293,0.0271,0.000492,0.028,0.000513,1.325,43.84,23.39,17.27,430.0
55458,200,359.0,0.92,102.0,0.01,1.5e-06,2.477,30.0,15100.0,147.5,53.71,2.103,1.624,0.0226,0.0325,0.00051,0.0317,0.000523,1.316,43.84,23.39,17.27,430.0
55459,300,538.0,0.92,102.0,0.01,4.91e-06,2.43,30.0,15100.0,147.5,53.71,2.103,1.624,0.00288,0.0518,0.000579,0.049,0.00051,1.254,43.84,23.39,17.27,430.0
55092,14,20.0,0.92,116.0,0.01,4.36e-09,2.385,50.0,15600.0,134.0,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,47.63,27.89,16.13,610.0
55091,26,37.0,0.92,116.0,0.01,1.09e-08,2.505,50.0,15600.0,134.0,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,47.63,27.89,16.13,610.0
55090,60,86.0,0.92,116.0,0.01,1.17e-07,2.436,50.0,15600.0,134.0,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,47.63,27.89,16.13,610.0
55089,125,178.0,0.92,116.0,0.01,4.06e-07,2.518,50.0,15600.0,134.0,62.22,2.103,1.561,0.0342,0.0209,0.000548,0.0337,0.000494,1.364,47.63,27.89,16.13,610.0
55088,147,210.0,0.92,116.0,0.01,9.12e-07,2.43,50.0,15600.0,134.0,56.51,2.103,1.598,0.0289,0.0265,0.000529,0.0346,0.000503,1.396,47.63,27.89,16.13,610.0
55087,160,228.0,0.92,116.0,0.01,9.53e-07,2.477,50.0,15600.0,134.0,56.51,2.103,1.598,0.0284,0.0274,0.000512,0.0324,0.000505,1.365,47.63,27.89,16.13,610.0
55082,173,246.0,0.92,116.0,0.01,8.08e-07,2.563,50.0,15600.0,134.0,56.51,2.103,1.598,0.0293,0.0271,0.000492,0.028,0.000513,1.325,47.63,27.89,16.13,610.0
55086,200,285.0,0.92,116.0,0.01,1.5e-06,2.477,50.0,15600.0,134.0,53.71,2.103,1.624,0.0226,0.0325,0.00051,0.0317,0.000523,1.316,47.63,27.89,16.13,610.0
55084,300,427.0,0.92,116.0,0.01,4.91e-06,2.43,50.0,15600.0,134.0,53.71,2.103,1.624,0.00288,0.0518,0.000579,0.049,0.00051,1.254,47.63,27.89,16.13,610.0
55441,14,32.0,0.92,107.0,0.01,4.36e-09,2.385,40.0,21300.0,199.0,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,47.63,23.32,18.92,427.0
55440,26,59.0,0.92,107.0,0.01,1.09e-08,2.505,40.0,21300.0,199.0,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,47.63,23.32,18.92,427.0
55439,60,135.0,0.92,107.0,0.01,1.17e-07,2.436,40.0,21300.0,199.0,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,47.63,23.32,18.92,427.0
55438,125,281.0,0.92,107.0,0.01,4.06e-07,2.518,40.0,21300.0,199.0,62.22,2.103,1.561,0.0342,0.0209,0.000548,0.0337,0.000494,1.364,47.63,23.32,18.92,427.0
55437,147,330.0,0.92,107.0,0.01,9.12e-07,2.43,40.0,21300.0,199.0,56.51,2.103,1.598,0.0289,0.0265,0.000529,0.0346,0.000503,1.396,47.63,23.32,18.92,427.0
55436,160,360.0,0.92,107.0,0.01,9.53e-07,2.477,40.0,21300.0,199.0,56.51,2.103,1.598,0.0284,0.0274,0.000512,0.0324,0.000505,1.365,47.63,23.32,18.92,427.0
55432,173,390.0,0.92,107.0,0.01,8.08e-07,2.563,40.0,21300.0,199.0,56.51,2.103,1.598,0.0293,0.0271,0.000492,0.028,0.000513,1.325,47.63,23.32,18.92,427.0
55435,200,450.0,0.92,107.0,0.01,1.5e-06,2.477,40.0,21300.0,199.0,53.71,2.103,1.624,0.0226,0.0325,0.00051,0.0317,0.000523,1.316,47.63,23.32,18.92,427.0
55433,300,674.0,0.92,107.0,0.01,4.91e-06,2.43,40.0,21300.0,199.0,53.71,2.103,1.624,0.00288,0.0518,0.000579,0.049,0.00051,1.254,47.63,23.32,18.92,427.0
55728,14,41.0,0.92,113.5,0.01,4.36e-09,2.385,60.0,29700.0,262.0,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,51.51,24.0,21.59,452.0
55727,26,76.0,0.92,113.5,0.01,1.09e-08,2.505,60.0,29700.0,262.0,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,51.51,24.0,21.59,452.0
55726,60,175.0,0.92,113.5,0.01,1.17e-07,2.436,60.0,29700.0,262.0,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,51.51,24.0,21.59,452.0
55725,125,366.0,0.92,113.5,0.01,4.06e-07,2.518,60.0,29700.0,262.0,62.22,2.103,1.561,0.0342,0.0209,0.000548,0.0337,0.000494,1.364,51.51,24.0,21.59,452.0
55718,14,17.0,0.92,127.0,0.01,4.36e-09,2.385,50.0,15900.0,125.0,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,51.69,30.94,14.35,751.0
55717,26,32.0,0.92,127.0,0.01,1.09e-08,2.505,50.0,15900.0,125.0,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,51.69,30.94,14.35,751.0
55716,60,73.0,0.92,127.0,0.01,1.17e-07,2.436,50.0,15900.0,125.0,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,51.69,30.94,14.35,751.0
55715,125,152.0,0.92,127.0,0.01,4.06e-07,2.518,50.0,15900.0,125.0,62.22,2.103,1.561,0.0342,0.0209,0.000548,0.0337,0.000494,1.364,51.69,30.94,14.35,751.0
55714,147,179.0,0.92,127.0,0.01,9.12e-07,2.43,50.0,15900.0,125.0,56.51,2.103,1.598,0.0289,0.0265,0.000529,0.0346,0.000503,1.396,51.69,30.94,14.35,751.0
55713,160,195.0,0.92,127.0,0.01,9.53e-07,2.477,50.0,15900.0,125.0,56.51,2.103,1.598,0.0284,0.0274,0.000512,0.0324,0.000505,1.365,51.69,30.94,14.35,751.0
55709,173,210.0,0.92,127.0,0.01,8.08e-07,2.563,50.0,15900.0,125.0,56.51,2.103,1.598,0.0293,0.0271,0.000492,0.028,0.000513,1.325,51.69,30.94,14.35,751.0
55712,200,243.0,0.92,127.0,0.01,1.5e-06,2.477,50.0,15900.0,125.0,53.71,2.103,1.624,0.0226,0.0325,0.00051,0.0317,0.000523,1.316,51.69,30.94,14.35,751.0
55710,300,365.0,0.92,127.0,0.01,4.91e-06,2.43,50.0,15900.0,125.0,53.71,2.103,1.624,0.00288,0.0518,0.000579,0.049,0.00051,1.254,51.69,30.94,14.35,751.0
55112,14,18.0,0.92,143.0,0.01,4.36e-09,2.385,60.0,20700.0,144.0,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,58.04,34.75,14.86,948.0
55111,26,33.0,0.92,143.0,0.01,1.09e-08,2.505,60.0,20700.0,144.0,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,58.04,34.75,14.86,948.0
55110,60,75.0,0.92,143.0,0.01,1.17e-07,2.436,60.0,20700.0,144.0,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,58.04,34.75,14.86,948.0
55109,125,156.0,0.92,143.0,0.01,4.06e-07,2.518,60.0,20700.0,144.0,62.22,2.103,1.561,0.0342,0.0209,0.000548,0.0337,0.000494,1.364,58.04,34.75,14.86,948.0
55108,147,185.0,0.92,143.0,0.01,9.12e-07,2.43,60.0,20700.0,144.0,56.51,2.103,1.598,0.0289,0.0265,0.000529,0.0346,0.000503,1.396,58.04,34.75,14.86,948.0
55107,160,200.0,0.92,143.0,0.01,9.53e-07,2.477,60.0,20700.0,144.0,56.51,2.103,1.598,0.0284,0.0274,0.000512,0.0324,0.000505,1.365,58.04,34.75,14.86,948.0
55103,173,218.0,0.92,143.0,0.01,8.08e-07,2.563,60.0,20700.0,144.0,56.51,2.103,1.598,0.0293,0.0271,0.000492,0.028,0.000513,1.325,58.04,34.75,14.86,948.0
55106,200,250.0,0.92,143.0,0.01,1.5e-06,2.477,60.0,20700.0,144.0,53.71,2.103,1.624,0.0226,0.0325,0.00051,0.0317,0.000523,1.316,58.04,34.75,14.86,948.0
55104,300,374.0,0.92,143.0,0.01,4.91e-06,2.43,60.0,20700.0,144.0,53.71,2.103,1.624,0.00288,0.0518,0.000579,0.049,0.00051,1.254,58.04,34.75,14.86,948.0
55190,14,32.0,0.92,125.0,0.01,4.36e-09,2.385,60.0,29600.0,229.0,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,58.04,25.58,16.13,514.0
55191,26,60.0,0.92,125.0,0.01,1.09e-08,2.505,60.0,29600.0,229.0,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,58.04,25.58,16.13,514.0
55192,60,138.0,0.92,125.0,0.01,1.17e-07,2.436,60.0,29600.0,229.0,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,58.04,25.58,16.13,514.0
55195,125,287.0,0.92,125.0,0.01,4.06e-07,2.518,60.0,29600.0,229.0,62.22,2.103,1.561,0.0342,0.0209,0.000548,0.0337,0.000494,1.364,58.04,25.58,16.13,514.0
55196,147,306.0,0.92,125.0,0.01,9.12e-07,2.43,60.0,29600.0,229.0,56.51,2.103,1.598,0.0289,0.0265,0.000529,0.0346,0.000503,1.396,58.04,25.58,16.13,514.0
55197,160,333.0,0.92,125.0,0.01,9.53e-07,2.477,60.0,29600.0,229.0,56.51,2.103,1.598,0.0284,0.0274,0.000512,0.0324,0.000505,1.365,58.04,25.58,16.13,514.0
55198,173,360.0,0.92,125.0,0.01,8.08e-07,2.563,60.0,29600.0,229.0,56.51,2.103,1.598,0.0293,0.0271,0.000492,0.028,0.000513,1.325,58.04,25.58,16.13,514.0
55199,200,417.0,0.92,125.0,0.01,1.5e-06,2.477,60.0,29600.0,229.0,53.71,2.103,1.624,0.0226,0.0325,0.00051,0.0317,0.000523,1.316,58.04,25.58,16.13,514.0
55614,14,44.0,0.92,144.0,0.01,4.36e-09,2.385,100.0,51800.0,360.0,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,63.09,31.7,25.91,789.0
55615,26,82.0,0.92,144.0,0.01,1.09e-08,2.505,100.0,51800.0,360.0,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,63.09,31.7,25.91,789.0
55617,60,189.0,0.92,144.0,0.01,1.17e-07,2.436,100.0,51800.0,360.0,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,63.09,31.7,25.91,789.0
55620,125,394.0,0.92,144.0,0.01,4.06e-07,2.518,100.0,51800.0,360.0,62.22,2.103,1.561,0.0342,0.0209,0.000548,0.0337,0.000494,1.364,63.09,31.7,25.91,789.0
55075,14,35.0,0.92,158.0,0.01,4.36e-09,2.385,200.0,49700.0,314.0,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,69.42,34.67,21.41,945.0
55074,26,65.0,0.92,158.0,0.01,1.09e-08,2.505,200.0,49700.0,314.0,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,69.42,34.67,21.41,945.0
55072,60,143.0,0.92,158.0,0.01,1.17e-07,2.436,200.0,49700.0,314.0,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,69.42,34.67,21.41,945.0
55070,125,312.0,0.92,158.0,0.01,4.06e-07,2.518,200.0,49700.0,314.0,62.22,2.103,1.561,0.0342,0.0209,0.000548,0.0337,0.000494,1.364,69.42,34.67,21.41,945.0
55734,14,48.0,0.92,184.0,0.01,4.36e-09,2.385,300.0,91400.0,497.0,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,75.21,44.4,35.92,1550.0
55735,26,88.0,0.92,184.0,0.01,1.09e-08,2.505,300.0,91400.0,497.0,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,75.21,44.4,35.92,1550.0
55737,60,204.0,0.92,184.0,0.01,1.17e-07,2.436,300.0,91400.0,497.0,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,75.21,44.4,35.92,1550.0
55740,125,425.0,0.92,184.0,0.01,4.06e-07,2.518,300.0,91400.0,497.0,62.22,2.103,1.561,0.0342,0.0209,0.000548,0.0337,0.000494,1.364,75.21,44.4,35.92,1550.0
55869,14,16.0,0.92,196.0,0.01,4.36e-09,2.385,100.0,34500.0,176.0,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,78.94,48.21,13.84,1820.0
55868,26,30.0,0.92,196.0,0.01,1.09e-08,2.505,100.0,34500.0,176.0,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,78.94,48.21,13.84,1820.0
55867,60,68.0,0.92,196.0,0.01,1.17e-07,2.436,100.0,34500.0,176.0,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,78.94,48.21,13.84,1820.0
55866,125,142.0,0.92,196.0,0.01,4.06e-07,2.518,100.0,34500.0,176.0,62.22,2.103,1.561,0.0342,0.0209,0.000548,0.0337,0.000494,1.364,78.94,48.21,13.84,1820.0
55909,14,20.0,0.92,196.0,0.01,4.36e-09,2.385,200.0,43400.0,221.0,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,78.94,48.21,17.02,1820.0
55908,26,37.0,0.92,196.0,0.01,1.09e-08,2.505,200.0,43400.0,221.0,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,78.94,48.21,17.02,1820.0
55907,60,85.0,0.92,196.0,0.01,1.17e-07,2.436,200.0,43400.0,221.0,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,78.94,48.21,17.02,1820.0
55906,125,177.0,0.92,196.0,0.01,4.06e-07,2.518,200.0,43400.0,221.0,62.22,2.103,1.561,0.0342,0.0209,0.000548,0.0337,0.000494,1.364,78.94,48.21,17.02,1820.0
55774,14,47.0,0.92,177.2,0.01,4.36e-09,2.385,200.0,81500.0,492.0,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,78.94,38.33,26.85,1150.0
55775,26,88.0,0.92,177.2,0.01,1.09e-08,2.505,200.0,81500.0,492.0,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,78.94,38.33,26.85,1150.0
55777,60,205.0,0.92,177.2,0.01,1.17e-07,2.436,200.0,81500.0,492.0,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,78.94,38.33,26.85,1150.0
55778,125,425.0,0.92,177.2,0.01,4.06e-07,2.518,200.0,81500.0,492.0,62.22,2.103,1.561,0.0342,0.0209,0.000548,0.0337,0.000494,1.364,78.94,38.33,26.85,1150.0
55101,14,26.0,0.92,243.0,0.01,4.36e-09,2.385,500.0,86900.0,358.0,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,103.0,55.75,17.91,2470.0
55102,26,48.0,0.92,243.0,0.01,1.09e-08,2.505,500.0,86900.0,358.0,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,103.0,55.75,17.91,2470.0
55099,60,111.0,0.92,243.0,0.01,1.17e-07,2.436,500.0,86900.0,358.0,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,103.0,55.75,17.91,2470.0
55098,125,232.0,0.92,243.0,0.01,4.06e-07,2.518,500.0,86900.0,358.0,62.22,2.103,1.561,0.0342,0.0209,0.000548,0.0337,0.000494,1.364,103.0,55.75,17.91,2470.0
55336,14,37.0,0.92,324.0,0.01,4.36e-09,2.385,1000.0,220000.0,678.0,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,133.96,77.19,26.8,4710.0
55337,26,68.0,0.92,324.0,0.01,1.09e-08,2.505,1000.0,220000.0,678.0,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,133.96,77.19,26.8,4710.0
55339,60,158.0,0.92,324.0,0.01,1.17e-07,2.436,1000.0,220000.0,678.0,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,133.96,77.19,26.8,4710.0
55340,125,329.0,0.92,324.0,0.01,4.06e-07,2.518,1000.0,220000.0,678.0,62.22,2.103,1.561,0.0342,0.0209,0.000548,0.0337,0.000494,1.364,133.96,77.19,26.8,4710.0
55341,147,380.0,0.92,324.0,0.01,9.12e-07,2.43,1000.0,220000.0,678.0,56.51,2.103,1.598,0.0289,0.0265,0.000529,0.0346,0.000503,1.396,133.96,77.19,26.8,4710.0
55164,14,42.0,0.92,412.0,0.01,4.36e-09,2.385,3000.0,407000.0,987.0,266.22,2.103,1.316,0.0392,0.0182,0.000491,0.133,0.00045,1.938,166.5,101.02,33.15,8030.0
55165,26,78.0,0.92,412.0,0.01,1.09e-08,2.505,3000.0,407000.0,987.0,146.94,2.103,1.357,0.0534,0.0114,0.000542,0.0877,0.0005,1.699,166.5,101.02,33.15,8030.0
55167,60,180.0,0.92,412.0,0.01,1.17e-07,2.436,3000.0,407000.0,987.0,72.15,2.103,1.449,0.0393,0.0137,0.000573,0.051,0.000522,1.528,166.5,101.02,33.15,8030.0
58023,14,6.0,0.92,13.6,0.01,3.39e-08,1.923,0.002,64.0,4.7,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,6.99,2.29,3.43,4.08
58022,26,10.0,0.92,13.6,0.01,4.21e-09,2.426,0.002,64.0,4.7,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,6.99,2.29,3.43,4.08
58021,60,24.0,0.92,13.6,0.01,6.41e-08,2.291,0.002,64.0,4.7,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,6.99,2.29,3.43,4.08
58020,125,50.0,0.92,13.6,0.01,1.4e-07,2.465,0.002,64.0,4.7,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,6.99,2.29,3.43,4.08
58019,147,59.0,0.92,13.6,0.01,1.21e-06,2.131,0.002,64.0,4.7,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,6.99,2.29,3.43,4.08
58018,160,64.0,0.92,13.6,0.01,1.7e-06,2.094,0.002,64.0,4.7,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,6.99,2.29,3.43,4.08
58243,14,6.0,0.92,13.6,0.01,3.39e-08,1.923,0.003,64.9,4.76,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,7.24,2.16,3.18,3.63
58242,26,11.0,0.92,13.6,0.01,4.21e-09,2.426,0.003,64.9,4.76,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,7.24,2.16,3.18,3.63
58241,60,26.0,0.92,13.6,0.01,6.41e-08,2.291,0.003,64.9,4.76,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,7.24,2.16,3.18,3.63
58240,125,54.0,0.92,13.6,0.01,1.4e-07,2.465,0.003,64.9,4.76,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,7.24,2.16,3.18,3.63
58239,147,64.0,0.92,13.6,0.01,1.21e-06,2.131,0.003,64.9,4.76,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,7.24,2.16,3.18,,3.63
58238,160,69.0,0.92,13.6,0.01,1.7e-06,2.094,0.003,64.9,4.76,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,7.24,2.16,3.18,,3.63
58273,14,12.0,0.92,13.6,0.01,3.39e-08,1.923,0.004,125.0,9.2,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,7.24,2.16,5.41,3.63
58272,26,21.0,0.92,13.6,0.01,4.21e-09,2.426,0.004,125.0,9.2,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,7.24,2.16,5.41,3.63
58271,60,50.0,0.92,13.6,0.01,6.41e-08,2.291,0.004,125.0,9.2,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,7.24,2.16,5.41,3.63
58270,125,103.0,0.92,13.6,0.01,1.4e-07,2.465,0.004,125.0,9.2,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,7.24,2.16,5.41,3.63
58269,147,122.0,0.92,13.6,0.01,1.21e-06,2.131,0.004,125.0,9.2,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,7.24,2.16,5.41,3.63
58268,160,132.0,0.92,13.6,0.01,1.7e-06,2.094,0.004,125.0,9.2,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,7.24,2.16,5.41,3.63
58413,14,8.0,0.92,16.5,0.01,3.39e-08,1.923,0.01,120.0,7.25,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,7.49,3.45,5.72,9.35
58412,26,14.0,0.92,16.5,0.01,4.21e-09,2.426,0.01,120.0,7.25,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,7.49,3.45,5.72,9.35
58411,60,33.0,0.92,16.5,0.01,6.41e-08,2.291,0.01,120.0,7.25,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,7.49,3.45,5.72,9.35
58410,125,70.0,0.92,16.5,0.01,1.4e-07,2.465,0.01,120.0,7.25,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,7.49,3.45,5.72,9.35
58409,147,81.0,0.92,16.5,0.01,1.21e-06,2.131,0.01,120.0,7.25,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,7.49,3.45,5.72,9.35
58408,160,89.0,0.92,16.5,0.01,1.7e-06,2.094,0.01,120.0,7.25,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,7.49,3.45,5.72,9.35
58033,14,6.0,0.92,17.9,0.01,3.39e-08,1.923,0.01,107.0,5.99,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,8.51,3.45,3.81,9.35
58032,26,11.0,0.92,17.9,0.01,4.21e-09,2.426,0.01,107.0,5.99,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,8.51,3.45,3.81,9.35
58031,60,25.0,0.92,17.9,0.01,6.41e-08,2.291,0.01,107.0,5.99,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,8.51,3.45,3.81,9.35
58030,125,52.0,0.92,17.9,0.01,1.4e-07,2.465,0.01,107.0,5.99,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,8.51,3.45,3.81,9.35
58029,147,62.0,0.92,17.9,0.01,1.21e-06,2.131,0.01,107.0,5.99,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,8.51,3.45,3.81,9.35
58028,160,66.0,0.92,17.9,0.01,1.7e-06,2.094,0.01,107.0,5.99,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,8.51,3.45,3.81,9.35
58283,14,6.0,0.92,21.8,0.01,3.39e-08,1.923,0.03,164.0,7.52,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,10.29,4.27,3.81,14.3
58282,26,11.0,0.92,21.8,0.01,4.21e-09,2.426,0.03,164.0,7.52,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,10.29,4.27,3.81,14.3
58281,60,25.0,0.92,21.8,0.01,6.41e-08,2.291,0.03,164.0,7.52,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,10.29,4.27,3.81,14.3
58280,125,53.0,0.92,21.8,0.01,1.4e-07,2.465,0.03,164.0,7.52,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,10.29,4.27,3.81,14.3
58279,147,63.0,0.92,21.8,0.01,1.21e-06,2.131,0.03,164.0,7.52,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,10.29,4.27,3.81,14.3
58278,160,68.0,0.92,21.8,0.01,1.7e-06,2.094,0.03,164.0,7.52,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,10.29,4.27,3.81,14.3
58293,14,7.0,0.92,21.8,0.01,3.39e-08,1.923,0.04,206.0,9.45,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,10.29,4.27,4.6,14.3
58292,26,14.0,0.92,21.8,0.01,4.21e-09,2.426,0.04,206.0,9.45,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,10.29,4.27,4.6,14.3
58291,60,32.0,0.92,21.8,0.01,6.41e-08,2.291,0.04,206.0,9.45,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,10.29,4.27,4.6,14.3
58290,125,66.0,0.92,21.8,0.01,1.4e-07,2.465,0.04,206.0,9.45,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,10.29,4.27,4.6,14.3
58289,147,78.0,0.92,21.8,0.01,1.21e-06,2.131,0.04,206.0,9.45,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,10.29,4.27,4.6,14.3
58288,160,84.0,0.92,21.8,0.01,1.7e-06,2.094,0.04,206.0,9.45,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,10.29,4.27,4.6,14.3
58043,14,7.0,0.92,23.0,0.01,3.39e-08,1.923,0.05,220.0,9.57,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,10.8,4.57,4.6,16.4
58042,26,14.0,0.92,23.0,0.01,4.21e-09,2.426,0.05,220.0,9.57,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,10.8,4.57,4.6,16.4
